"gene.symbol","description","entrezgene"
"RAPGEF5","Rap guanine nucleotide exchange factor 5 [KO:K08019]","9771"
"DOCK4","dedicator of cytokinesis 4 [KO:K17697]","9732"
"MAGI3","membrane associated guanylate kinase, WW and PDZ domain containing 3 [KO:K06112]","260425"
"FYB1","FYN binding protein 1 [KO:K17698]","2533"
"SKAP1","src kinase associated phosphoprotein 1 [KO:K17699]","8631"
"RAP1GAP","RAP1 GTPase activating protein [KO:K17700]","5909"
"SIPA1L1","signal induced proliferation associated 1 like 1 [KO:K17701]","26037"
"SIPA1L2","signal induced proliferation associated 1 like 2 [KO:K17702]","57568"
"SIPA1L3","signal induced proliferation associated 1 like 3 [KO:K17703]","23094"
"KRIT1","KRIT1, ankyrin repeat containing [KO:K17705]","889"
"RGS14","regulator of G protein signaling 14 [KO:K17706]","10636"
"RASGRF2","Ras protein specific guanine nucleotide releasing factor 2 [KO:K12326]","5924"
"NF1","neurofibromin 1 [KO:K08052]","4763"
"RASA3","RAS p21 protein activator 3 [KO:K12380]","22821"
"RASA4","RAS p21 protein activator 4 [KO:K17630]","10156"
"RASA4B","RAS p21 protein activator 4B [KO:K17630]","100271927"
"SYNGAP1","synaptic Ras GTPase activating protein 1 [KO:K17631]","8831"
"RASAL1","RAS protein activator like 1 [KO:K17632]","8437"
"RASAL2","RAS protein activator like 2 [KO:K17633]","9462"
"RASAL3","RAS protein activator like 3 [KO:K17634]","64926"
"SHOC2","SHOC2, leucine rich repeat scaffold protein [KO:K19613]","8036"
"PLA1A","phospholipase A1 member A [KO:K13618] [EC:3.1.1.-]","51365"
"BRAP","BRCA1 associated protein [KO:K10632] [EC:2.3.2.27]","8315"
"KSR2","kinase suppressor of ras 2 [KO:K18529] [EC:2.7.11.1]","283455"
"RGL1","ral guanine nucleotide dissociation stimulator like 1 [KO:K17635]","23179"
"RGL2","ral guanine nucleotide dissociation stimulator like 2 [KO:K17636]","5863"
"EXOC2","exocyst complex component 2 [KO:K17637]","55770"
"RIN1","Ras and Rab interactor 1 [KO:K17638]","9610"
"BTC","betacellulin [KO:K09783]","685"
"NRG1","neuregulin 1 [KO:K05455]","3084"
"NRG2","neuregulin 2 [KO:K05456]","9542"
"NRG3","neuregulin 3 [KO:K05457]","10718"
"NRG4","neuregulin 4 [KO:K05458]","145957"
"ECSIT","ECSIT signalling integrator [KO:K04405]","51295"
"MAP4K3","mitogen-activated protein kinase kinase kinase kinase 3 [KO:K04406] [EC:2.7.11.1]","8491"
"MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4 [KO:K04407] [EC:2.7.11.1]","9448"
"MAP4K1","mitogen-activated protein kinase kinase kinase kinase 1 [KO:K04408] [EC:2.7.11.1]","11184"
"MAP4K2","mitogen-activated protein kinase kinase kinase kinase 2 [KO:K04414] [EC:2.7.11.1]","5871"
"MAP3K13","mitogen-activated protein kinase kinase kinase 13 [KO:K04422] [EC:2.7.11.25]","9175"
"MAP3K12","mitogen-activated protein kinase kinase kinase 12 [KO:K04423] [EC:2.7.11.25]","7786"
"MAP3K20","mitogen-activated protein kinase kinase kinase 20 [KO:K04424] [EC:2.7.11.25]","51776"
"MAP3K6","mitogen-activated protein kinase kinase kinase 6 [KO:K04425] [EC:2.7.11.25]","9064"
"TAOK2","TAO kinase 2 [KO:K04429] [EC:2.7.11.1]","9344"
"TAOK3","TAO kinase 3 [KO:K04429] [EC:2.7.11.1]","51347"
"TAOK1","TAO kinase 1 [KO:K04429] [EC:2.7.11.1]","57551"
"MAPK8IP1","mitogen-activated protein kinase 8 interacting protein 1 [KO:K04434]","9479"
"MAPK8IP2","mitogen-activated protein kinase 8 interacting protein 2 [KO:K04435]","23542"
"MAPK8IP3","mitogen-activated protein kinase 8 interacting protein 3 [KO:K04436]","23162"
"MAPKAPK5","mitogen-activated protein kinase-activated protein kinase 5 [KO:K04442] [EC:2.7.11.1]","8550"
"PPM1A","protein phosphatase, Mg2+/Mn2+ dependent 1A [KO:K04457] [EC:3.1.3.16]","5494"
"PTPRR","protein tyrosine phosphatase, receptor type R [KO:K04458] [EC:3.1.3.48]","5801"
"PTPN5","protein tyrosine phosphatase, non-receptor type 5 [KO:K18018] [EC:3.1.3.48]","84867"
"PTPN7","protein tyrosine phosphatase, non-receptor type 7 [KO:K18019] [EC:3.1.3.48]","5778"
"DUSP4","dual specificity phosphatase 4 [KO:K04459] [EC:3.1.3.48 3.1.3.16]","1846"
"DUSP2","dual specificity phosphatase 2 [KO:K04459] [EC:3.1.3.48 3.1.3.16]","1844"
"DUSP7","dual specificity phosphatase 7 [KO:K04459] [EC:3.1.3.48 3.1.3.16]","1849"
"DUSP8","dual specificity phosphatase 8 [KO:K04459] [EC:3.1.3.48 3.1.3.16]","1850"
"DUSP5","dual specificity phosphatase 5 [KO:K04459] [EC:3.1.3.48 3.1.3.16]","1847"
"DUSP16","dual specificity phosphatase 16 [KO:K04459] [EC:3.1.3.48 3.1.3.16]","80824"
"DUSP10","dual specificity phosphatase 10 [KO:K20216] [EC:3.1.3.48 3.1.3.16]","11221"
"DUSP3","dual specificity phosphatase 3 [KO:K17614] [EC:3.1.3.48 3.1.3.16]","1845"
"PPP5C","protein phosphatase 5 catalytic subunit [KO:K04460] [EC:3.1.3.16]","5536"
"PPP5D1","PPP5 tetratricopeptide repeat domain containing 1 [KO:K04460] [EC:3.1.3.16]","100506012"
"PPM1B","protein phosphatase, Mg2+/Mn2+ dependent 1B [KO:K04461] [EC:3.1.3.16]","5495"
"ATRIP","ATR interacting protein [KO:K10905]","84126"
"FANCM","FA complementation group M [KO:K10896]","57697"
"FAAP24","FA core complex associated protein 24 [KO:K10898]","91442"
"CENPS","centromere protein S [KO:K11511]","378708"
"CENPS-CORT","CENPS-CORT readthrough [KO:K11511]","100526739"
"CENPX","centromere protein X [KO:K15360]","201254"
"FAAP100","FA core complex associated protein 100 [KO:K10993]","80233"
"FANCA","FA complementation group A [KO:K10888]","2175"
"FANCB","FA complementation group B [KO:K10889]","2187"
"FANCC","FA complementation group C [KO:K10890]","2176"
"FANCE","FA complementation group E [KO:K10892]","2178"
"FANCF","FA complementation group F [KO:K10893]","2188"
"FANCG","FA complementation group G [KO:K10894]","2189"
"WDR48","WD repeat domain 48 [KO:K15361]","57599"
"USP1","ubiquitin specific peptidase 1 [KO:K11832] [EC:3.4.19.12]","7398"
"UBE2T","ubiquitin conjugating enzyme E2 T [KO:K13960] [EC:2.3.2.23]","29089"
"FANCI","FA complementation group I [KO:K10895]","55215"
"FANCD2","FA complementation group D2 [KO:K10891]","2177"
"PALB2","partner and localizer of BRCA2 [KO:K10897]","79728"
"RAD51C","RAD51 paralog C [KO:K10870]","5889"
"BRIP1","BRCA1 interacting protein C-terminal helicase 1 [KO:K15362] [EC:3.6.4.12]","83990"
"FAN1","FANCD2 and FANCI associated nuclease 1 [KO:K15363] [EC:3.1.4.1 3.1.21.-]","22909"
"PMS2","PMS1 homolog 2, mismatch repair system component [KO:K10858]","5395"
"REV1","REV1, DNA directed polymerase [KO:K03515] [EC:2.7.7.-]","51455"
"REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit [KO:K02350] [EC:2.7.7.7]","5980"
"POLH","DNA polymerase eta [KO:K03509] [EC:2.7.7.7]","5429"
"POLI","DNA polymerase iota [KO:K03510] [EC:2.7.7.7]","11201"
"POLN","DNA polymerase nu [KO:K16618] [EC:2.7.7.7]","353497"
"RMI1","RecQ mediated genome instability 1 [KO:K10990]","80010"
"RMI2","RecQ mediated genome instability 2 [KO:K15365]","116028"
"TOP3A","DNA topoisomerase III alpha [KO:K03165] [EC:5.6.2.1]","7156"
"TOP3B","DNA topoisomerase III beta [KO:K03165] [EC:5.6.2.1]","8940"
"BLM","BLM RecQ like helicase [KO:K10901] [EC:3.6.4.12]","641"
"RPA1","replication protein A1 [KO:K07466]","6117"
"RPA2","replication protein A2 [KO:K10739]","6118"
"RPA3","replication protein A3 [KO:K10740]","6119"
"RPA4","replication protein A4 [KO:K10741]","29935"
"MUS81","MUS81 structure-specific endonuclease subunit [KO:K08991] [EC:3.1.22.-]","80198"
"EME1","essential meiotic structure-specific endonuclease 1 [KO:K10882] [EC:3.1.22.-]","146956"
"EME2","essential meiotic structure-specific endonuclease subunit 2 [KO:K10883]","197342"
"ERCC4","ERCC excision repair 4, endonuclease catalytic subunit [KO:K10848] [EC:3.1.-.-]","2072"
"ERCC1","ERCC excision repair 1, endonuclease non-catalytic subunit [KO:K10849]","2067"
"SLX1A","SLX1 homolog A, structure-specific endonuclease subunit [KO:K15078] [EC:3.6.1.-]","548593"
"SLX1B","SLX1 homolog B, structure-specific endonuclease subunit [KO:K15078] [EC:3.6.1.-]","79008"
"SLX4","SLX4 structure-specific endonuclease subunit [KO:K10484]","84464"
"XRCC6","X-ray repair cross complementing 6 [KO:K10884]","2547"
"XRCC5","X-ray repair cross complementing 5 [KO:K10885]","7520"
"POLL","DNA polymerase lambda [KO:K03512] [EC:4.2.99.- 2.7.7.7]","27343"
"POLM","DNA polymerase mu [KO:K03513] [EC:2.7.7.7]","27434"
"LIG4","DNA ligase 4 [KO:K10777] [EC:6.5.1.1]","3981"
"XRCC4","X-ray repair cross complementing 4 [KO:K10886]","7518"
"NHEJ1","non-homologous end joining factor 1 [KO:K10980]","79840"
"FEN1","flap structure-specific endonuclease 1 [KO:K04799] [EC:3.-.-.-]","2237"
"SSBP1","single stranded DNA binding protein 1 [KO:K03111]","6742"
"BARD1","BRCA1 associated RING domain 1 [KO:K10683]","580"
"RBBP8","RB binding protein 8, endonuclease [KO:K20773] [EC:3.1.-.-]","5932"
"TOPBP1","DNA topoisomerase II binding protein 1 [KO:K10728]","11073"
"ABRAXAS1","abraxas 1, BRCA1 A complex subunit [KO:K20774]","84142"
"UIMC1","ubiquitin interaction motif containing 1 [KO:K20775]","51720"
"BABAM1","BRISC and BRCA1 A complex member 1 [KO:K20776]","29086"
"BABAM2","BRISC and BRCA1 A complex member 2 [KO:K12173]","9577"
"SYCP3","synaptonemal complex protein 3 [KO:K19528]","50511"
"RAD52","RAD52 homolog, DNA repair protein [KO:K10873]","5893"
"RAD51B","RAD51 paralog B [KO:K10869]","5890"
"RAD51D","RAD51 paralog D [KO:K10871]","5892"
"XRCC2","X-ray repair cross complementing 2 [KO:K10879]","7516"
"XRCC3","X-ray repair cross complementing 3 [KO:K10880]","7517"
"RAD54L","RAD54 like [KO:K10875] [EC:3.6.4.-]","8438"
"RAD54B","RAD54 homolog B [KO:K10877] [EC:3.6.4.-]","25788"
"POLD1","DNA polymerase delta 1, catalytic subunit [KO:K02327] [EC:2.7.7.7]","5424"
"POLD2","DNA polymerase delta 2, accessory subunit [KO:K02328]","5425"
"POLD3","DNA polymerase delta 3, accessory subunit [KO:K03504]","10714"
"POLD4","DNA polymerase delta 4, accessory subunit [KO:K03505]","57804"
"MLH3","mutL homolog 3 [KO:K08739]","27030"
"RFC1","replication factor C subunit 1 [KO:K10754]","5981"
"RFC4","replication factor C subunit 4 [KO:K10755]","5984"
"RFC2","replication factor C subunit 2 [KO:K10755]","5982"
"RFC5","replication factor C subunit 5 [KO:K10756]","5985"
"RFC3","replication factor C subunit 3 [KO:K10756]","5983"
"EXO1","exonuclease 1 [KO:K10746] [EC:3.1.-.-]","9156"
"LIG1","DNA ligase 1 [KO:K10747] [EC:6.5.1.7 6.5.1.6 6.5.1.1]","3978"
"XPC","XPC complex subunit, DNA damage recognition and repair factor [KO:K10838]","7508"
"CETN2","centrin 2 [KO:K10840]","1069"
"ERCC6","ERCC excision repair 6, chromatin remodeling factor [KO:K10841]","2074"
"MNAT1","MNAT1, CDK activating kinase assembly factor [KO:K10842]","4331"
"ERCC3","ERCC excision repair 3, TFIIH core complex helicase subunit [KO:K10843] [EC:3.6.4.12]","2071"
"ERCC2","ERCC excision repair 2, TFIIH core complex helicase subunit [KO:K10844] [EC:3.6.4.12]","2068"
"GTF2H5","general transcription factor IIH subunit 5 [KO:K10845]","404672"
"ERCC5","ERCC excision repair 5, endonuclease [KO:K10846]","2073"
"BIVM-ERCC5","BIVM-ERCC5 readthrough [KO:K10846]","100533467"
"XPA","XPA, DNA damage recognition and repair factor [KO:K10847]","7507"
"POLE","DNA polymerase epsilon, catalytic subunit [KO:K02324] [EC:2.7.7.7]","5426"
"POLE2","DNA polymerase epsilon 2, accessory subunit [KO:K02325] [EC:2.7.7.7]","5427"
"POLE3","DNA polymerase epsilon 3, accessory subunit [KO:K02326] [EC:2.7.7.7]","54107"
"POLE4","DNA polymerase epsilon 4, accessory subunit [KO:K03506] [EC:2.7.7.7]","56655"
"OGG1","8-oxoguanine DNA glycosylase [KO:K03660] [EC:4.2.99.18 3.2.2.-]","4968"
"NTHL1","nth like DNA glycosylase 1 [KO:K10773] [EC:4.2.99.18]","4913"
"NEIL1","nei like DNA glycosylase 1 [KO:K10567] [EC:4.2.99.18 3.2.2.-]","79661"
"NEIL2","nei like DNA glycosylase 2 [KO:K10568] [EC:4.2.99.18 3.2.2.-]","252969"
"NEIL3","nei like DNA glycosylase 3 [KO:K10569]","55247"
"SMUG1","single-strand-selective monofunctional uracil-DNA glycosylase 1 [KO:K10800] [EC:3.2.2.-]","23583"
"MUTYH","mutY DNA glycosylase [KO:K03575] [EC:3.2.2.31]","4595"
"MPG","N-methylpurine DNA glycosylase [KO:K03652] [EC:3.2.2.21]","4350"
"MBD4","methyl-CpG binding domain 4, DNA glycosylase [KO:K10801] [EC:3.2.2.-]","8930"
"TDG","thymine DNA glycosylase [KO:K20813] [EC:3.2.2.29]","6996"
"APEX1","apurinic/apyrimidinic endodeoxyribonuclease 1 [KO:K10771] [EC:4.2.99.18]","328"
"APEX2","apurinic/apyrimidinic endodeoxyribonuclease 2 [KO:K10772] [EC:4.2.99.18]","27301"
"XRCC1","X-ray repair cross complementing 1 [KO:K10803]","7515"
"LIG3","DNA ligase 3 [KO:K10776] [EC:6.5.1.1]","3980"
"FABP3","fatty acid binding protein 3 [KO:K08752]","2170"
"FABP5","fatty acid binding protein 5 [KO:K08754]","2171"
"FABP6","fatty acid binding protein 6 [KO:K08755]","2172"
"FABP7","fatty acid binding protein 7 [KO:K08756]","2173"
"APOA5","apolipoprotein A5 [KO:K09025]","116519"
"FADS2","fatty acid desaturase 2 [KO:K10226] [EC:1.14.19.3]","9415"
"CYP8B1","cytochrome P450 family 8 subfamily B member 1 [KO:K07431] [EC:1.14.14.139 1.14.18.8]","1582"
"DBI","diazepam binding inhibitor, acyl-CoA binding protein [KO:K08762]","1622"
"ACADL","acyl-CoA dehydrogenase long chain [KO:K00255] [EC:1.3.8.8]","33"
"ACADM","acyl-CoA dehydrogenase medium chain [KO:K00249] [EC:1.3.8.7]","34"
"PLIN2","perilipin 2 [KO:K17284]","123"
"PLIN4","perilipin 4 [KO:K20254]","729359"
"PLIN5","perilipin 5 [KO:K20255]","440503"
"UBC","ubiquitin C [KO:K08770]","7316"
"GK2","glycerol kinase 2 [KO:K00864] [EC:2.7.1.30]","2712"
"GK","glycerol kinase [KO:K00864] [EC:2.7.1.30]","2710"
"HMGCS2","3-hydroxy-3-methylglutaryl-CoA synthase 2 [KO:K01641] [EC:2.3.3.10]","3158"
"ME1","malic enzyme 1 [KO:K00029] [EC:1.1.1.40]","4199"
"OXA1L","OXA1L, mitochondrial inner membrane protein [KO:K03217]","5018"
"SRP54","signal recognition particle 54 [KO:K03106] [EC:3.6.5.4]","6729"
"SRP9","signal recognition particle 9 [KO:K03109]","6726"
"SRP14","signal recognition particle 14 [KO:K03104]","6727"
"SRP72","signal recognition particle 72 [KO:K03108]","6731"
"SRP68","signal recognition particle 68 [KO:K03107]","6730"
"SRP19","signal recognition particle 19 [KO:K03105]","6728"
"SRPRA","SRP receptor subunit alpha [KO:K13431]","6734"
"SRPRB","SRP receptor subunit beta [KO:K12272]","58477"
"SPCS1","signal peptidase complex subunit 1 [KO:K12946] [EC:3.4.-.-]","28972"
"SPCS2","signal peptidase complex subunit 2 [KO:K12947] [EC:3.4.-.-]","9789"
"SPCS3","signal peptidase complex subunit 3 [KO:K12948] [EC:3.4.-.-]","60559"
"SEC11C","SEC11 homolog C, signal peptidase complex subunit [KO:K13280] [EC:3.4.21.89]","90701"
"SEC11A","SEC11 homolog A, signal peptidase complex subunit [KO:K13280] [EC:3.4.21.89]","23478"
"IMMP1L","inner mitochondrial membrane peptidase subunit 1 [KO:K09647] [EC:3.4.21.-]","196294"
"IMMP2L","inner mitochondrial membrane peptidase subunit 2 [KO:K09648] [EC:3.4.21.-]","83943"
"PSME4","proteasome activator subunit 4 [KO:K06699]","23198"
"PSMA6","proteasome subunit alpha 6 [KO:K02730] [EC:3.4.25.1]","5687"
"PSMA2","proteasome subunit alpha 2 [KO:K02726] [EC:3.4.25.1]","5683"
"PSMA4","proteasome subunit alpha 4 [KO:K02728] [EC:3.4.25.1]","5685"
"PSMA7","proteasome subunit alpha 7 [KO:K02731] [EC:3.4.25.1]","5688"
"PSMA8","proteasome subunit alpha 8 [KO:K02731] [EC:3.4.25.1]","143471"
"PSMA5","proteasome subunit alpha 5 [KO:K02729] [EC:3.4.25.1]","5686"
"PSMA1","proteasome subunit alpha 1 [KO:K02725] [EC:3.4.25.1]","5682"
"PSMA3","proteasome subunit alpha 3 [KO:K02727] [EC:3.4.25.1]","5684"
"PSMB6","proteasome subunit beta 6 [KO:K02738] [EC:3.4.25.1]","5694"
"PSMB7","proteasome subunit beta 7 [KO:K02739] [EC:3.4.25.1]","5695"
"PSMB3","proteasome subunit beta 3 [KO:K02735] [EC:3.4.25.1]","5691"
"PSMB2","proteasome subunit beta 2 [KO:K02734] [EC:3.4.25.1]","5690"
"PSMB5","proteasome subunit beta 5 [KO:K02737] [EC:3.4.25.1]","5693"
"PSMB1","proteasome subunit beta 1 [KO:K02732] [EC:3.4.25.1]","5689"
"PSMB4","proteasome subunit beta 4 [KO:K02736] [EC:3.4.25.1]","5692"
"PSMB9","proteasome subunit beta 9 [KO:K02741] [EC:3.4.25.1]","5698"
"PSMB10","proteasome subunit beta 10 [KO:K02733] [EC:3.4.25.1]","5699"
"PSMB8","proteasome subunit beta 8 [KO:K02740] [EC:3.4.25.1]","5696"
"PSMB11","proteasome subunit beta 11 [KO:K11598] [EC:3.4.25.1]","122706"
"PSMF1","proteasome inhibitor subunit 1 [KO:K06700]","9491"
"POMP","proteasome maturation protein [KO:K11599]","51371"
"RNU6-1","RNA, U6 small nuclear 1 [KO:K14280]","26827"
"DDX46","DEAD-box helicase 46 [KO:K12811] [EC:3.6.4.13]","9879"
"DHX16","DEAH-box helicase 16 [KO:K12813] [EC:3.6.4.13]","8449"
"DHX38","DEAH-box helicase 38 [KO:K12815] [EC:3.6.4.13]","9785"
"CDC40","cell division cycle 40 [KO:K12816]","51362"
"PRPF18","pre-mRNA processing factor 18 [KO:K12817]","8559"
"DHX8","DEAH-box helicase 8 [KO:K12818] [EC:3.6.4.13]","1659"
"SLU7","SLU7 homolog, splicing factor [KO:K12819]","10569"
"DHX15","DEAH-box helicase 15 [KO:K12820] [EC:3.6.4.13]","1665"
"SNRPD2","small nuclear ribonucleoprotein D2 polypeptide [KO:K11096]","6633"
"SNRPE","small nuclear ribonucleoprotein polypeptide E [KO:K11097]","6635"
"SNRPF","small nuclear ribonucleoprotein polypeptide F [KO:K11098]","6636"
"SNRPG","small nuclear ribonucleoprotein polypeptide G [KO:K11099]","6637"
"SNRNP70","small nuclear ribonucleoprotein U1 subunit 70 [KO:K11093]","6625"
"SNRPA","small nuclear ribonucleoprotein polypeptide A [KO:K11091]","6626"
"SNRPC","small nuclear ribonucleoprotein polypeptide C [KO:K11095]","6631"
"PRPF40B","pre-mRNA processing factor 40 homolog B [KO:K12821]","25766"
"PRPF40A","pre-mRNA processing factor 40 homolog A [KO:K12821]","55660"
"RBM25","RNA binding motif protein 25 [KO:K12822]","58517"
"TCERG1","transcription elongation regulator 1 [KO:K12824]","10915"
"SNRPA1","small nuclear ribonucleoprotein polypeptide A' [KO:K11092]","6627"
"SNRPB2","small nuclear ribonucleoprotein polypeptide B2 [KO:K11094]","6629"
"SF3A1","splicing factor 3a subunit 1 [KO:K12825]","10291"
"SF3A2","splicing factor 3a subunit 2 [KO:K12826]","8175"
"SF3A3","splicing factor 3a subunit 3 [KO:K12827]","10946"
"SF3B1","splicing factor 3b subunit 1 [KO:K12828]","23451"
"SF3B2","splicing factor 3b subunit 2 [KO:K12829]","10992"
"SF3B3","splicing factor 3b subunit 3 [KO:K12830]","23450"
"SF3B4","splicing factor 3b subunit 4 [KO:K12831]","10262"
"SF3B5","splicing factor 3b subunit 5 [KO:K12832]","83443"
"SF3B6","splicing factor 3b subunit 6 [KO:K12833]","51639"
"PHF5A","PHD finger protein 5A [KO:K12834]","84844"
"DDX42","DEAD-box helicase 42 [KO:K12835] [EC:3.6.4.13]","11325"
"U2AF2","U2 small nuclear RNA auxiliary factor 2 [KO:K12837]","11338"
"PUF60","poly(U) binding splicing factor 60 [KO:K12838]","22827"
"SMNDC1","survival motor neuron domain containing 1 [KO:K12839]","10285"
"RBM17","RNA binding motif protein 17 [KO:K12840]","84991"
"CHERP","calcium homeostasis endoplasmic reticulum protein [KO:K12841]","10523"
"U2SURP","U2 snRNP associated SURP domain containing [KO:K12842]","23350"
"RP9","RP9, pre-mRNA splicing factor [KO:K19604]","6100"
"LSM2","LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [KO:K12621]","57819"
"LSM3","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated [KO:K12622]","27258"
"LSM4","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [KO:K12623]","25804"
"LSM5","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [KO:K12624]","23658"
"LSM6","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated [KO:K12625]","11157"
"LSM7","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [KO:K12626]","51690"
"LSM8","LSM8 homolog, U6 small nuclear RNA associated [KO:K12627]","51691"
"PRPF3","pre-mRNA processing factor 3 [KO:K12843]","9129"
"PRPF4","pre-mRNA processing factor 4 [KO:K12662]","9128"
"PPIH","peptidylprolyl isomerase H [KO:K09567] [EC:5.2.1.8]","10465"
"PRPF31","pre-mRNA processing factor 31 [KO:K12844]","26121"
"SNU13","small nuclear ribonucleoprotein 13 [KO:K12845]","4809"
"SNRNP27","small nuclear ribonucleoprotein U4/U6.U5 subunit 27 [KO:K12846]","11017"
"USP39","ubiquitin specific peptidase 39 [KO:K12847]","10713"
"SART1","spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP [KO:K11984]","9092"
"ZMAT2","zinc finger matrin-type 2 [KO:K12848]","153527"
"PRPF38A","pre-mRNA processing factor 38A [KO:K12849]","84950"
"PRPF38B","pre-mRNA processing factor 38B [KO:K12850]","55119"
"EFTUD2","elongation factor Tu GTP binding domain containing 2 [KO:K12852]","9343"
"SNRNP200","small nuclear ribonucleoprotein U5 subunit 200 [KO:K12854] [EC:3.6.4.13]","23020"
"PRPF6","pre-mRNA processing factor 6 [KO:K12855]","24148"
"PRPF8","pre-mRNA processing factor 8 [KO:K12856]","10594"
"SNRNP40","small nuclear ribonucleoprotein U5 subunit 40 [KO:K12857]","9410"
"DDX23","DEAD-box helicase 23 [KO:K12858] [EC:3.6.4.13]","9416"
"TXNL4A","thioredoxin like 4A [KO:K12859]","10907"
"CDC5L","cell division cycle 5 like [KO:K12860]","988"
"BCAS2","BCAS2, pre-mRNA processing factor [KO:K12861]","10286"
"PLRG1","pleiotropic regulator 1 [KO:K12862]","5356"
